system:index,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,District,.geo
10,4.903454730568224,2.5466162227190963,0.47564710880455485,0.17125041063433608,0.2967681712716715,0.6448347330994197,8.229551175022214,12.45874577673764,12.038219129727958,14.451641585109993,9.636608857546836,11.920682618156532,11.97116873482526,4.728603873855878,0.7272849377347257,0.01892492119276225,0.4422759833080018,3.0928308190756355,4.058374358079684,9.565184465094413,10.556178549163937,12.355763934438006,10.519330055785085,11.923096385737304,9.927394151828482,6.820852590569177,5.5521742082439856,0.7394761152596445,2.985292393013109,8.360737496365823,10.318406404835262,8.889215432686862,7.733482001383361,12.45900417236666,13.918560165533597,10.953370825846262,10.65035668673076,5.269592948806386,0.25115722783166794,0.7404736131268785,2.7711340640193374,3.4544384619308808,11.90457931603659,5.701578054498269,10.854138832732303,12.485647884835531,9.98948021698692,8.923927493279098,11.829591511751065,7.569521164622548,1.4616368218308342,1.0035649417378014,2.4355047833525716,4.28739154360474,8.304992464164233,14.33428006298355,16.033055859616802,13.842881952183738,13.478505814877629,14.489742068090369,10.142222315306086,5.35153031883373,1.5569885545718871,1.73453114672319,1.980373643877964,1.8597356989388123,8.110505649858947,8.789242227121319,14.502551274360519,14.926323746088793,10.875377919434063,10.422415868298216,10.886519951619139,Prakasam,
11,6.743473413366407,5.420558081444049,0.005299800138150611,0.15984779864765464,0.22681433172942952,0.2074928310423586,8.42962476931933,10.69572970194511,13.171795030406326,13.407813611519753,9.409030751035727,13.910035509721281,12.115155331097528,3.6224611138358154,0.9572398739854092,0.750903944068136,1.7806742281311758,0.4777256399040293,4.583528261231347,12.683709418250253,11.04703145504427,14.409951117061231,11.08276725446958,11.491131112024181,11.486043545434256,5.3240937362383,6.130449696525137,2.7417328331632134,2.164087020173226,5.765602111436575,11.049482229674654,15.228562717885472,10.856418923397039,13.438940805839371,12.848017361617302,12.261038869226645,8.97155319315018,8.387053458994428,3.2678271025628387,2.8426415639005427,2.8454381569703373,1.4134903066266622,11.972586819133054,6.898253970357971,10.165938503819717,10.802688487986883,10.996923570884618,8.110663226156086,12.620324933833427,8.180536372058196,4.851425028241324,2.2742673082276097,3.9743428639598997,4.119285563847523,7.626796657873885,14.45217572525396,15.673899692033004,14.302303050654698,12.478621557096053,14.941510878994407,9.911093879101951,6.239044050611996,1.8928258874852817,1.0652967955827108,4.683232224151603,5.162661623726539,9.955241402773868,8.905491266906115,15.257954486876356,14.77154111601555,12.668704756770849,10.6412769949732,6.344835331215374,Srikakulam,
12,7.473159932417511,4.061343596652547,0.040569759466716857,0.8565818104074072,0.553491104801493,0.6872500182583926,8.839117330612243,11.223869153288522,13.789933123317883,13.526157795676834,9.848101597394345,14.42696030770385,14.700742126760995,5.696519238215406,2.5497016845449316,1.311978927174158,2.683515515953363,1.6055006897384758,4.270510243258796,11.420449551986316,11.028279725769389,13.70431089599099,11.805855901986657,12.323544011270943,12.487871007279399,8.263962440364503,5.846088319979939,3.2251856336923796,2.4832166088858645,5.4344626874136805,11.076619600159875,13.610998931425726,10.605538063322225,14.305815141932019,14.015737869191803,11.555537267705521,10.324468640258532,7.81756958279905,1.4899143141233475,2.7869296907417613,2.585979112410042,2.491975328538698,12.312135031247474,7.888158245302134,10.910271900981314,11.341064633043327,10.78824870079885,8.41229900988568,12.981775808275266,8.28526505663775,2.514658727364219,1.1517936260087576,2.9080406653966877,4.004185841368748,7.998815959173092,12.641144480317596,15.01984431209565,14.566953265476181,12.882252729475354,14.677291019038172,11.214768114457936,7.404402820318377,2.531970530358083,1.1341918921356018,4.031037047584833,6.034493859267295,9.021996965232432,9.097646239446439,14.750047675799772,15.445063320887812,11.744549597316057,11.225908624852137,8.01303571013283,Visakhapatnam,
13,5.744874177303141,4.913376633278467,0.008172853880776891,0.20551347394184824,0.5423200211416731,0.6221143420945476,8.518849981972657,11.367216929623684,13.355873147357103,13.475706617887358,9.031461004849863,15.23330166174084,14.62129019147681,3.626112328724616,1.062841726897611,1.0207552850960162,1.5271153953015248,0.38697780640892326,4.185307568745955,12.92104065249715,11.559076673468265,13.761123610315876,12.367975820176754,10.906018399461306,11.259252391038213,7.883251036730384,5.19632085078445,2.3684697936360357,2.551649141216311,5.927275734757209,12.251649108909241,15.45793455772406,11.248936777858528,14.335501184373129,13.296442228043114,11.862685070435553,9.838111748491517,7.6275932798932615,2.763739666617971,1.8188238456399088,1.8951183533270268,1.4697236914710792,12.029470088275461,7.0151319351741,10.047276555354038,11.390007391832956,10.607702044513752,8.745272037548409,13.497503964064219,8.887080219480515,3.6456995555854075,1.3318942735262485,3.381540059987555,3.564805990227768,6.108200056343296,14.18978240614491,14.827404413389441,13.872928154484017,11.955947033380758,15.844222125875584,11.144639402605408,6.049803444439084,2.2032056260636965,0.4230301152583168,4.091643222580732,5.343832342371066,9.41361780475475,9.691607749535674,14.829207949580352,15.715381635688463,12.060002914087931,10.436608408597728,7.611684362266972,Vizianagaram,
14,6.440045726271359,5.377862807956254,0.14005420523542908,0.08730266113188728,0.38651640258602304,0.07359235666491655,7.328302240791738,10.904701254826517,12.186548875214267,14.741933408260861,11.004088544438458,13.196234858885314,12.995840015779242,6.853826388099605,1.6482059774892495,0.48527636912718836,1.630260039604576,1.1701971028402103,4.751084555717299,12.534946741882841,10.43013087070539,14.311615519270338,11.572220869196018,11.531144437649203,12.225064058272695,7.422992665395398,6.2039771753503645,1.877124055662889,4.040676416873973,5.995620645134888,9.798903507585035,11.313367237162598,9.285525325943977,13.348278680095856,14.82647914325176,11.862110396111902,11.389585547034454,9.948273869336125,0.5743406102087932,1.7329851545967652,2.4956090391770145,3.931368378515372,13.034235891995992,7.3649288398431745,11.638581932349833,11.754691182298293,10.884283067508763,9.135323063563925,10.71039166199118,7.462645953940562,2.6716376247114195,1.7641422806248424,2.8040204721880873,4.882834186942492,8.254279802205579,11.41938279155155,15.837271120588268,14.802206334688107,12.628993727370595,14.404955924420504,9.554629484304543,7.239909461501573,3.758977208424356,2.035707984478075,3.2264933349930387,2.8314526269454197,7.758631795874628,11.454924925087406,15.582149675965221,13.873858511947757,12.251176260824908,12.944244737780478,10.188260302993628,West Godavari,
15,2.7186081178856973,0.8874028773921756,0.43551491195467384,0.053701813736160786,0.4124954879937998,1.6436935516407185,5.260904414745011,11.990387386492797,12.657528605527578,14.192513614515487,9.081914359038489,13.033128685220476,12.187735404617825,3.0365792407968,0.7235539744342321,0.07792510387426416,0.5871477255439318,2.7268650425147256,4.262238984256931,10.367326832721842,10.581818543152549,13.687328529747031,10.836840311051553,11.972545696016516,10.156347104696898,6.1639977353062045,5.117265187845887,1.5265935807841966,3.0792459053037624,7.2670047343514135,8.106748864818515,7.869698244750198,6.104072499108839,12.741867330757614,14.37150990012356,11.718986958199546,10.965598545891202,3.3929116678455866,0.5056907035789205,2.4533310598346008,3.5364250507332144,2.9724260196075014,10.630090250091996,3.499603778260883,11.922559084074992,12.195106125750137,10.586736925835217,10.509986905992973,12.135506838002302,5.902160891194927,1.4547496084195435,0.9415796588231837,2.5666710982033183,2.7373537047791747,8.021354482769327,13.145058772268404,16.966970183317404,14.420394442479356,12.426105953929433,13.374449479174071,7.709595070104499,4.623561001763214,1.4128832370668236,2.9978238330864992,0.7515741403763823,2.155287647637774,8.018094873675691,7.485950388303563,16.00027916188889,15.476523986553975,11.416502560676523,10.55402545712218,9.549024029851743,Y.S.R.,
16,2.1107061826226006,8.824830165562526,3.617801163396784,0.5687543764862861,3.2667202762138667,3.242379179895542,12.186606699413115,13.456321460576774,8.17557117896804,11.3114384645372,8.99613540645319,8.377335376365576,3.3238210537461863,6.216279359059636,12.978989560944125,0.971886714557451,2.195469460073949,6.446546288865195,7.678515363656328,12.158545102281321,13.226318392326917,16.016109303195254,6.238698337632523,8.208820378889842,6.625469937298491,7.269901552936275,8.57484870593486,3.5525734235098185,2.1279736476863875,5.837207731355069,14.149261035619544,11.120568999730688,13.098480641273433,10.708743507399525,7.458012236777922,5.340694709403928,2.862451191891466,4.576196567869718,5.086100299382375,3.6076042890986626,3.255072031164202,7.311815088571409,10.027267236366116,11.723958642477204,10.939808896020946,12.748749995538377,2.3935033742155607,3.931466191151823,2.1034683649691734,6.426930641028896,6.303557385195416,1.493824436620542,4.49802202979599,4.6396546110401555,8.830202312807332,13.730557825273088,12.992854057988454,12.216230579042536,6.189088134915198,5.107587302019541,2.3591792953812396,3.855517951905533,4.692946052605983,1.3495890647099287,3.010772848645916,5.508373175855385,9.125223723797731,11.203720024910828,15.929697551996615,8.968501196300126,6.766044428416497,7.4609531826845705,4.4208113266935145,Anjaw,
17,0.6779391258959042,6.581743899475714,1.6155865921499046,0.5029986204193418,1.3860006747218816,0.7325061819369114,11.929021427672193,13.59454071123397,8.768956662637482,11.21490115875471,8.935558204922899,8.001578311910576,3.465427736304622,2.775583678343299,9.76182730805082,0.757828229034153,0.6371070860091301,5.074544024569652,6.477750968384302,14.306780782722077,14.049920292234756,16.478600139800655,7.660228968025087,7.386958511148126,7.630823114201385,3.5628652913797962,5.657568655707036,2.4458628682017363,1.9314544217445688,4.899777279782415,14.843263036313832,12.127922481722788,14.193158168551953,10.791785097463503,8.454182371573346,6.530541842314467,2.216491525420804,3.7727940357202945,2.215854173278838,1.6614466705368125,3.2550307508201013,6.629055887051736,8.457258400743784,11.93033022969298,11.897854546287373,12.290623105143066,3.630639881918487,5.104035294946265,2.680497317214168,6.194582696225129,5.552992102240845,1.5919463556493785,3.2467377679104694,5.2626071646233346,9.759085367817256,14.31865902211473,13.06621866603104,14.073706391276284,7.013566249577857,6.888156151102542,0.9825259431253182,3.8644670067370446,3.491128647144727,1.5311566348426828,3.0428501781606685,4.505329665702675,9.423337524369952,10.781562148205609,15.735807462823496,11.805362712953658,9.822251253134846,9.104214566380946,3.9284081850411683,Changlang,
18,4.551157589289322,6.448502727871618,1.6699237237975835,0.8265297985234856,3.3105532723595448,2.9105304296555614,9.139904622610198,13.893760494931309,5.76715048529939,9.293134914265341,6.801208979685356,6.7346306881944775,4.36840537790968,5.810641264548436,9.997291637966336,1.4348605827187415,3.3691927003909825,3.743709184166226,7.1045677103590865,12.12227467373211,12.607472476418723,13.075010070469967,5.669899948274022,5.0582305800329035,6.672985988481053,5.208792325124481,4.985683722059357,4.309724200513887,1.1526870948847021,3.914375238963914,13.052651067572178,10.188941469325055,10.803605188433536,8.75423616693966,7.2015912992049556,5.262260178625856,2.950399821262663,4.214560221637934,3.68445944185764,5.016803152202142,1.9278452675275386,2.494021934683745,7.610703672453829,10.670640629776095,7.902565515502841,11.887776798569973,2.6321524937054623,3.6079771090624213,3.336289309671414,3.4268312812629658,5.052296482371465,2.3627322422150185,5.0750029036853475,2.254310735627214,6.486916352133928,15.119543446242808,11.243041706249857,12.044294255435327,6.926559000326835,4.659217571408772,2.5094887659513563,2.4079390682247155,3.7009945790668657,3.194665910096894,5.510969560163064,4.4308599242846345,7.668735175136309,7.709692211627631,12.163151510490847,6.825605510825098,5.681457355413241,6.342040369928933,4.185060826093648,Dibang Valley,
19,3.0069154867407644,4.597218872620586,2.7720585318754343,0.8329902422127841,3.2265366505100883,1.3784862459171086,12.455851967900605,13.537361297327694,6.337447457212225,11.128549402257805,11.165706753921008,6.710573845617673,3.2900385216558763,3.8100524531704334,7.997279876024776,1.9915647309539832,5.640954665095327,5.301712740569433,6.7169554465158345,11.20201735457758,11.435333315940111,13.57417269435869,6.913912869915304,7.06837832546502,7.4759323965195446,5.122522876806837,6.326066801272913,4.802419815840123,2.1977167842721452,6.6306207817556375,15.711926907910035,8.213823507139978,13.149772902313261,12.266323342222888,6.058747169100533,8.072358818799287,2.4357443889488737,1.7361677008185972,1.9212691253414156,6.177971492574689,2.4800749434032183,3.1284713450508153,9.196560349781087,10.640728553729291,8.802962610385693,10.186031747647803,2.5547379345935575,2.5916019353945066,4.043367778197034,4.821220997134137,6.167656062976884,1.2080720909213725,4.835093120338957,3.5941462185419244,8.881085572122181,15.550813226708824,11.842542705034266,16.210236057296452,5.829346370583778,4.643669486271149,1.2623683023257422,2.7103282199499272,2.6229972652402904,2.9667745680286517,5.421653790409176,5.006518625234397,9.105755425134959,8.783132898121961,14.581403167383222,10.536041324503481,7.780734335901741,7.998221865308446,3.8042715533871942,East Kameng,
20,0.7947846985112206,5.606541754447784,0.8328466814262018,0.42124754222724303,1.9869095837357604,0.8752636411598155,11.695761138429553,13.598442269284885,5.06143151641749,8.687536844261421,9.992178238692423,6.193676423126324,0.7260323241032585,1.6542640496473038,5.924602022429875,0.7643627416536931,2.869356650069122,4.60018149706495,6.340496830351436,12.667938257651919,11.80063142876532,15.216554104346462,5.134508379948133,3.6628887330099458,4.602890138302179,2.9966375405956676,4.484229881991159,2.320869185156767,0.9591907898575972,4.092555643022413,15.40892408206422,11.549796053986995,13.76212284874166,11.339479303499019,7.789466501048598,5.97154092675447,1.4428225890008464,3.218316674268733,2.7011519823552357,6.436443514993142,2.205920091272531,3.254667535248401,6.731585133913606,11.622867915630021,10.189619892268832,10.977047528650658,2.6669752751931224,4.648982294508744,1.3937504987001024,4.85477519492474,4.040975701544495,2.6837620864064045,3.924092544448308,2.4296028382139356,9.49392711296998,14.645649370059829,11.278891200607806,14.96613531535107,4.8684625031112745,5.147139575292089,0.971309410813365,1.7769834568521652,2.0024859381456976,3.7414448071474458,5.132702698518357,2.811314984345272,8.617628795628804,8.397963755369553,16.086749404239402,8.696237270493713,7.7338159757908285,8.033303520495203,4.403073540848143,East Siang,
